T,Lon,Lat,Y1,Y2,Y3,X1,X2,X3,X4,X5,X6,X7,X8
2013,-1.561593,12.238333,0.6108391,3.613,13444.3,24.09575158,77.09,24.0001462,0,0.021591158,64.46055556,0.983438186,26.346
2013,29.918886,-3.373056,0.75548493,0.408,2451.61,15.58480051,91.11,9.554517134,0,0.024583437,395.2327492,0.897878537,11.482
2013,0.824782,8.619543,0.42109819,2.252,4321.66,17.63003733,76.19,22.61426733,0,0.592634775,130.6532267,2.220890121,39.061
2013,-24.013197,16.002082,0.75479742,0.361,1850.47,17.51543391,25.94,10.82382134,0,0.033498517,133.9801489,1.936471275,63.317
2013,-15.310139,13.443182,0.75574579,0.257,1375.61,11.89469631,59.33,27.94505929,0,0.280965535,209.9672925,1.489367481,57.82
2013,-9.696645,9.945587,0.676445,1.67,8376.61,29.64071455,78.53,26.29415595,0,0.118373423,44.99198274,1.296129819,34.545
2013,-15.180413,11.803749,0.78723424,0.148,1046.09,14.42470654,87.71,72.51415363,0,0.027452705,60.3752845,1.439517537,41.31
2013,-1.023194,7.946527,0.64743951,14.07,62823.04,34.08982221,46.19,34.74306056,0,0.081966075,120.9703656,1.182350456,52.748
2013,11.609444,-0.803689,0.23033838,339.455,17595.75,56.60861688,82.18,91.6434354,0,0.075663157,7.382411612,1.161101857,87.156
2013,29.154857,-19.015438,0.54745245,12.028,19091.02,23.79961522,79.04,45.92754298,0,0.057705927,35.04051183,2.900755958,32.654
2013,12.354722,7.369722,0.70933343,6.491,33728.62,26.74194593,77.67,43.85877176,0,0.055764155,45.7634702,1.02639687,53.373
2013,43.872219,-11.875001,1.1957072,0.127,1116.22,11.64828999,62.23,19.33691564,0,0.026758166,375.8156905,0.703539858,28.223
2013,-5.686805,7.537384,0.71550102,9.881,42760.24,18.97952957,72.16,11.40541509,0,0.02836579,70.65807547,1.118970474,48.593
2013,37.906193,-0.023559,0.66444093,14.25,61671.43,19.08025911,76.55,6.255019855,181,0.053027212,78.70184489,1.176941089,24.794
2013,28.233608,-29.609988,0.8057284,0.379,2367.11,29.02324164,45.58,1.137022398,0,0.04361521,68.31156126,1.790089011,26.101
2013,17.228331,26.3351,0.58598235,54.506,75350.63,65.12375891,2.39,0.123327688,0,0.064679048,3.4015828,3.077226295,78.756
2013,29.873888,-1.940278,0.88139004,0.963,7815.98,17.60522317,88.47,10.86339684,0,0.031033728,449.9939197,0.554972825,16.947
2013,46.869107,-18.766947,0.66471751,3.103,12423.56,17.90961382,81.06,21.52342042,4,0.065751443,40.54326745,1.139744646,33.878
2013,-3.996166,17.570692,0.68297817,3.407,13242.69,17.184553,80.92,10.89666363,0,0.032252284,13.93556167,1.066068525,38.398
2013,-7.09262,31.791702,0.49876379,57.22,106825.65,26.1685022,11.59,12.72830383,354,0.035600748,75.74171409,2.003069113,59.7
2013,18.49041,-22.95764,0.63223075,3.667,12043.28,26.54834346,30.7,8.667621373,0,0.061415246,2.677683441,1.704900824,44.756
2013,22.937506,-30.559482,0.57490085,424.308,400886.01,24.55174177,7.94,14.26513284,2215,0.162687645,44.41023832,3.564617284,63.793
2013,8.081666,17.607789,0.69995005,2.034,10224.9,26.04650195,78.7,0.921007342,0,0.019542098,14.72582222,1.011498401,16.208
2013,-11.779889,8.460555,0.73922006,0.888,4920.34,21.22851294,74.62,37.03216958,0,0.326242902,96.49292048,0.980528277,40.036
2013,-14.452362,14.497401,0.53467733,8.778,18918.67,24.29421252,42.69,43.36030748,0,0.054820238,70.6153119,1.521552995,45.019
2013,30.217636,12.862807,0.76165697,16.132,66026.6,20.23674556,64.3,10.47024946,270,0.06813095,19.26697216,1.300058461,33.507
2013,34.888822,-6.369028,0.54311932,11.263,45680.53,25.44674503,85.57,55.12983066,6,0.080849544,55.60357078,1.068728734,30.196
2013,9.537499,33.886917,0.54998258,30.038,48684.19,29.13794673,13.17,4.454299691,218,0.02957609,72.73612255,2.025447152,67.495
2013,32.290275,1.373333,0.50133724,11.354,28915.79,24.46546659,92.55,13.09926192,10,0.018126359,175.9104827,0.794641544,20.958
2013,27.849332,-13.133897,0.7236002,4.351,28037.24,32.55644911,84.56,62.0555294,14,0.13473359,20.49392109,1.738028066,40.865
2013,18.732207,15.454166,0.91173696,1.827,12953.54,13.32971956,72.62,4.086721728,0,0.036699852,10.49616105,0.309015551,22.248
2013,20.939444,6.611111,0.7722465,0.262,1691.54,24.19130699,95.08,36.13759671,42.25,0.029622711,7.70879964,0.587105596,39.663
2013,20.168331,41.153332,0.50600773,4.784,12776.22,23.06131685,41.14,28.69855839,27,0.043787364,105.660292,3.026340733,55.387
2013,25.013607,58.595272,0.41628521,15.712,25115.75,25.34999607,24.47,54.91175523,273,0.052134418,30.31969174,3.084224839,68.122
2013,14.550072,47.516231,0.86131384,68.327,430190.98,25.52494179,34.58,46.94612215,13393,0.016429626,102.7608216,0.955862208,57.336
2013,27.953389,53.709807,0.38531573,63.048,75527.98,35.90385104,6.97,42.54194019,2324,0.019233561,46.53937252,3.903487688,76.199
2013,25.48583,42.733883,0.51525445,41.902,55810.14,23.51079779,18.24,34.95394252,500,0.037156814,66.92257738,3.549682728,73.313
2013,21.745275,41.608635,0.35958478,7.728,10817.71,22.14046476,21.16,38.89024584,49,0.015848918,81.84107851,2.793900927,57.189
2013,17.679076,43.915886,0.49457982,21.698,18178.5,22.3236757,19.48,41.74539063,15,0.006172566,70.65544922,4.02824518,46.519
2013,19.145136,51.919438,0.50187551,302.243,515764.73,28.73483399,11.41,30.64432906,6031,0.02870819,124.2291107,2.214088776,60.529
2013,105.318756,61.52401,1.0339503,1549.609,2292473.25,28.19128918,3.61,49.76607349,34079,0.038935678,8.762785258,3.503904353,73.863
2013,19.37439,42.708678,0.36633045,2.191,4466.04,15.45724719,49.34,61.48698885,27,0.022956803,46.18639405,3.247814395,65.137
2013,15.472962,49.817492,0.5186184,105.068,211685.62,32.64607051,13.95,34.4986532,2141,0.044654512,136.1599586,2.315797549,73.29
2013,15.2,45.1,0.65446018,17.145,59032.07,20.62472321,32.82,34.32921164,412,0.025311818,76.04333143,1.627471305,55.706
2013,24.603189,56.879635,0.60860977,7.538,30204.78,20.10076043,39.6,54.37691034,482,0.048781186,32.34362897,1.464558524,67.925
2013,23.881275,55.169438,0.6786441,11.549,46523.42,27.39489367,26.34,34.78579976,220,0.038925857,47.19088951,1.362878009,66.986
2013,6.129583,49.815273,0.91651883,10.446,65203.28,10.44294198,5.71,34.45382721,2660,0.031662441,211.0578529,0.700767875,89.574
2013,24.96676,45.943161,0.54353677,73.793,189790.23,32.07418775,23.07,29.32911359,1242,0.021234175,86.87429031,1.93171403,53.937
2013,14.375416,35.937496,0.65272092,2.37,10551.6,14.58781768,3.24,1.09375,275,0.307043861,1331.146875,2.477852932,94.279
2013,28.369885,47.411631,0.49428906,4.649,9496.72,21.60325753,23.82,11.60705596,144,0.013816876,99.57718425,4.68958651,42.527
2013,-8.224454,39.399872,1.0017827,46.483,226433.86,18.86789483,30.17,35.8931589,1319,0.017251506,114.1561287,1.288648041,62.352
2013,21.005859,44.016521,0.50947259,46.857,48394.24,26.83981234,20.03,31.06469243,333,0.012646939,81.91324034,3.933261479,55.469
2013,33.429859,35.126413,0.78306422,6.038,23961.14,10.74926723,9.73,18.69718615,355,0.042757982,126.2952381,1.180179741,67.137
2013,19.699024,48.669026,0.62491965,33.377,98935.22,28.6486439,10.68,39.93125104,401,0.06613007,112.5726377,1.966812425,54.14
2013,14.995463,46.151241,0.60064492,14.88,48415.66,27.48895447,22.48,61.94637537,0,0.044109922,102.2816783,1.670591086,53.332
2013,31.16558,48.379433,0.42189684,274.722,190498.81,22.43026499,3.49,16.59428295,3499,0.05838405,78.52248843,7.189380868,68.875
2013,21.824312,39.074208,1.0409779,71.006,238907.69,15.05994684,16.61,30.27,1083,0.015287256,85.06757952,1.374184732,77.355
2013,19.503304,47.162494,0.63672387,42.363,135684.32,25.04907847,17.18,22.70018778,1563,0.061963151,109.2795979,1.75437663,69.953
2013,12.56738,41.87194,1.4494028,352.628,2141924.09,21.17245852,16.32,31.07509181,28970,0.020227816,203.6871208,0.867724589,68.979
2013,-59.543198,13.193887,0.70426758,0.921,4677.25,14.08734277,2.37,14.65116279,563,0.017723662,643.872093,1.579132824,31.429
2013,-61.370976,15.414999,0.60480535,20.932,62682.16,29.24893357,16.55,43.29203064,26,0.021306317,210.2473815,1.458716324,76.749
2013,-83.753428,9.748917,0.86086818,7.327,50949.67,21.34497248,37.8,57.19345868,69,0.111581312,93.84126518,1.092655124,74.97
2013,-77.781167,21.521757,1.0007561,28.385,77148,23.1503085,18.24,29.58357321,231,0.024361228,108.6315391,1.625123529,76.827
2013,-86.241905,15.199999,0.44422346,11.007,18499.71,25.40931972,51.1,58.16861203,8,0.055887795,80.08452051,2.242207364,53.858
2013,-85.207229,12.865416,0.49210241,4.372,10982.98,25.38725003,54.28,33.40350673,5,0.055971785,50.85074788,2.224015977,57.505
2013,-88.89653,13.794185,0.65469366,6.478,21990.96,26.12164271,27.54,29.69980695,8,0.024143739,298.5348456,1.660427421,68.036
2013,-77.297508,18.109581,0.47851076,7.717,14264.2,18.09906598,11.39,52.61828255,38,0.044227507,256.0599261,2.483173259,54.35
2013,-63.616672,-38.416097,0.64420572,167.043,552025.14,24.00588144,8.91,10.79544998,922,0.026875946,15.42116023,1.777814195,91.249
2013,-75.015152,-9.189967,0.61315599,49.28,201175.47,33.85943675,28.35,57.45049844,97,0.072558051,23.46781953,1.305236071,76.989
2013,-63.588653,-16.290154,0.49808051,19.584,30659.34,28.5181929,16.02,48.41755377,25.25,0.026329432,9.917242684,2.7379986,67.699
2013,-78.183406,-1.831239,0.53493998,40.003,95129.66,37.14612811,11.85,51.95194073,27,0.039336932,63.30725157,1.886994656,63.125
2013,-55.765835,-32.522779,1.1045689,7.077,57531.23,23.66924034,51.87,10.53890984,0,0.08325951,19.31882071,1.09271985,94.843
2013,-71.542969,-35.675147,0.68188778,87.668,277239.46,29.43043731,30.23,23.19705406,807,0.121963713,23.54965893,1.492425717,87.246
2013,179.414413,-16.578193,0.65175691,0.878,4189.92,16.33721435,32.81,59.83951834,0,0.072525012,49.99742748,1.635740181,53.706
2013,-172.104629,-13.759029,0.68413277,0.161,797.73,15.14672879,42.61,58.31731449,0,0.068298798,70.64982332,1.5080793,19.385
2013,-175.198242,-21.178986,1.2946385,0.094,450.64,15.87143086,1.58,12.43055556,0,0.085445145,148.7347222,1.12209147,23.382
2013,166.959158,-15.376706,0.47357743,0.361,758.3,8.211515929,40.92,36.28383921,0,0.50471713,21.61886792,0.84198312,24.761
2013,174.885971,-40.900557,0.78505085,32.046,190906.58,20.2875516,28.29,37.39779727,3453,0.064874128,16.87022901,1.254848261,86.221
2014,53.847818,23.424076,0.85450801,204.015,414105.37,51.98971367,0.14,4.467755562,392,0.13232831,124.4149676,2.730892381,85.375
2014,55.923255,21.512583,0.5600881,65.682,92699.09,62.05657244,0,0.009693053,0,0.278980479,12.95401292,3.406695578,80.145
2014,47.576927,40.143105,0.48672141,34.002,75244.29,53.58685467,2.12,12.92970858,470,0.012523416,115.3488139,2.090354232,54.422
2014,69.345116,30.375321,1.001392,155.383,244360.89,20.0251621,47.22,5.143246679,202,0.065470181,270.1479193,3.175366156,35.819
2014,50.637772,25.930414,0.34233659,32.584,33387.71,46.51977333,0,0.757457847,21,0.04240321,1700.562905,6.044845543,88.915
2014,121.774017,12.879721,1.038158,101.294,297483.25,31.04744448,32.33,23.40699601,607,0.149446093,339.8235939,1.363367349,46.093
2014,43.356892,42.315407,0.54753524,7.983,17627,18.69843208,30.69,40.61591596,131,0.054563271,65.07250079,3.649476088,57.067
2014,66.923684,48.019573,0.55272763,194.537,221415.57,33.20942583,1.34,1.208727229,2453,0.101400601,6.40378005,3.491830995,57.118
2014,127.510093,40.339852,0.42037701,582.275,1484318.22,34.09167237,2.87,65.1442061,230583,0.195673825,520.8524992,0.075121994,81.707
2014,104.990963,12.565679,0.66355787,6.782,16702.61,25.60686085,63.7,52.09212554,5,0.224973978,86.17050193,1.850282082,21.799
2014,51.183884,25.354826,0.55179608,84.923,206224.6,57.4407932,0.05,0,175,0.051355362,192.729765,2.518508461,98.868
2014,47.481766,29.31166,0.57893606,85.899,162631.41,70.54892632,0,0.350729517,0,0.082602057,211.0877666,2.655386619,100
2014,35.862285,33.854721,0.57766455,26.231,48095.21,16.20941013,4.24,13.65923754,140,0.054688358,613.3276637,1.9128539,87.947
2014,101.975766,4.210484,1.0367539,238.78,338061.96,39.92442448,3.03,58.92833967,2661,0.301736494,93.15616801,3.246787956,73.577
2014,103.846656,46.862496,0.3853061,12.986,12226.51,31.49762327,3.34,9.105421354,140,0.598573842,1.864066499,4.677076778,68.163
2014,90.356331,23.684994,0.47214545,65.901,172885.45,26.31104678,35.34,14.47636475,59,0.072553128,1198.135507,1.840929934,33.535
2014,84.124008,28.394857,0.66443879,7.117,22731.6,13.56456523,84.06,41.59072201,12,0.102528933,191.5738123,1.328242227,18.182
2014,45.079162,23.885942,0.55009514,545.05,756350.35,57.17583178,0.01,0.454484135,4123,0.091337656,14.94427755,3.876136634,82.96
2014,71.276093,38.861034,0.56147936,4.399,9112.54,22.60474151,45.89,3.022206851,0,0.276095927,59.99414927,6.93152458,26.655
2014,100.992541,15.870032,0.5426902,238.035,407339.45,36.76304037,24.41,39.27146744,1406,0.178281667,136.939347,3.316611244,46.943
2014,114.727669,4.535277,0.37639028,7.211,17098.34,67.85206522,0.01,72.10626186,39,0.113258468,79.06185958,2.591384661,76.332
2014,64.585262,41.377491,0.42732628,109.806,80845.38,22.07089255,1.4,8.053071555,375,0.052892623,70.57934,6.973977981,50.85
2014,103.819836,1.352083,0.76848483,46.985,314851.16,24.16851925,0.59,23.58984485,5937,0.253262234,7714.702398,2.630742729,100
2014,45.038189,40.069099,0.49494605,4.791,11609.51,25.27053295,7.08,11.58159466,156,0.02497795,101.5079031,3.780010354,63.112
2014,43.679291,33.223191,0.68711725,109.309,228415.66,55.30759638,1,1.900361184,0,0.124794773,84.64436295,2.063991847,69.758
2014,53.688046,32.427908,0.36592832,617.773,460382.79,39.22822805,0.93,6.564490778,13769,0.112607025,49.09358776,5.987781602,72.83
2014,113.921327,-0.789275,0.36118644,541.069,890814.76,41.92834213,29.29,51.10689159,771,0.071333408,136.4725262,2.08120182,52.635
2014,36.238414,30.585164,0.54224824,26.18,36847.64,25.50879592,3.1,1.09822032,83,0.098452309,97.52225727,2.741933405,90
2014,1.659626,28.033886,0.46202855,136.063,213810.02,41.94030182,0.07,0.818057387,101,0.040736443,16.27388716,2.738941795,70.221
2014,30.802498,26.820553,1.0107586,239.56,305595.41,39.89033333,5.38,0.05210106,884,0.038024217,96.02925712,3.127948813,42.839
2014,40.489673,9.145,0.64032007,11.844,55612.23,13.47132451,91.16,15.51254422,21,0.061358139,88.3858063,1.251276203,18.998
2014,17.873887,-11.202692,0.87411243,23.081,137244.44,46.20332557,48.27,56.09830111,0,0.270182252,21.76011631,0.817351654,62.731
2014,2.315834,9.30769,0.65125774,5.451,13284.53,16.41157749,51.05,30.46426038,103,0.282479686,94.13660873,1.550345778,45.166
2014,24.684866,-22.328474,0.3841369,6.887,15470.06,41.7777034,25.38,28.1694987,14,0.025211847,3.988453055,1.243920967,66.368
2014,-1.561593,12.238333,0.6502852,3.842,13943.02,24.92953925,76.84,23.81732456,85,0.017347453,66.41024123,0.883074399,26.934
2014,29.918886,-3.373056,0.77518247,0.417,2705.78,15.49821159,91.31,10.22196262,0,0.020602362,408.6804128,0.760721123,11.776
2014,0.824782,8.619543,0.48924285,2.207,4574.99,16.17369794,81.44,22.55984556,51,0.581062146,134.0022614,1.82042234,39.579
2014,-24.013197,16.002082,0.72869407,0.344,1859.9,18.72760011,26.11,10.89826303,0,0.027542587,135.5027295,2.077944782,63.81
2014,-15.310139,13.443182,0.6951405,0.241,1229.46,13.21483428,53.17,27.37865613,0,0.316090592,216.3062253,1.842334765,58.528
2014,-9.696645,9.945587,0.77316923,1.73,8778.47,29.69416739,78.57,26.14764773,0,0.130182559,46.12308725,1.278248374,34.836
2014,-15.180413,11.803749,1.0146287,0.158,1054.92,14.4150495,87.28,72.21386913,0,0.063615648,61.99534139,1.499825769,41.715
2014,-1.023194,7.946527,0.6104825,14.593,54782.85,33.89820258,47.69,34.68813395,0,0.10198746,123.9182473,1.375840706,53.419
2014,11.609444,-0.803689,0.30334225,307.481,18203.97,52.72224165,81.29,91.59732216,85,0.111971663,7.633232429,1.17180626,87.651
2014,29.154857,-19.015438,1.0029395,11.837,19495.52,23.71854758,80.45,45.80845289,0,0.063579519,35.81686183,2.800846861,32.504
2014,12.354722,7.369722,0.73672302,7.07,36386.55,25.70780278,76.88,43.7403059,435,0.070533075,47.1739227,1.189878953,53.976
2014,43.872219,-11.875001,1.2614726,0.127,1149.59,11.61092478,65.8,19.1015583,17,0.035398793,383.9935519,0.610184153,28.338
2014,-5.686805,7.537384,0.76006173,10.557,48843.01,19.84554862,71.91,11.05042767,375,0.029407427,72.31306604,1.034959148,49.014
2014,37.906193,-0.023559,0.7136839,16.234,68285.77,19.0360328,74.31,6.222012159,160,0.073333966,80.528276,1.110813351,25.221
2014,28.233608,-29.609988,0.72074772,0.385,2441.05,32.16087338,42.39,1.137022398,0,0.041310695,69.01324111,1.780251777,26.502
2014,17.228331,26.3351,0.50479726,55.99,57372.45,46.76927755,2.31,0.123327688,0,0.050267721,3.465544404,3.947070763,79.009
2014,29.873888,-1.940278,0.89483166,0.985,8234.76,17.53986369,87.95,10.9039319,6,0.025122395,460.8208756,0.556952601,16.967
2014,46.869107,-18.766947,1.0000692,3.195,12522.96,19.24978287,81.73,21.50070127,6,0.069532639,41.62250945,1.227964635,34.534
2014,-3.996166,17.570692,0.70681739,3.854,14364.94,18.3849719,80.65,10.89666363,154,0.027338725,14.38449258,1.098731739,39.196
2014,-7.09262,31.791702,0.53486008,58.556,119131.37,25.81326751,11.14,12.7328389,368,0.029224015,76.73897154,1.821728987,60.256
2014,18.49041,-22.95764,0.54994762,3.858,12435.42,26.63010295,30.19,8.581372299,0,0.069403882,2.724436104,1.756074101,45.826
2014,22.937506,-30.559482,0.61385603,403.27,381198.87,24.30528201,7.72,14.23512682,2322,0.158099303,45.11582076,3.792013077,64.312
2014,8.081666,17.607789,0.69117008,2.266,10862.94,23.60596024,78.08,0.911202337,154,0.029717516,15.29329281,0.903504944,16.219
2014,-11.779889,8.460555,0.8614986,0.97,5015.16,15.6140677,73.04,36.75888058,0,0.367236024,98.92889997,1.057900446,40.432
2014,-14.452362,14.497401,0.50819379,8.948,19797.25,23.15260328,42.53,43.15254765,446,0.085731749,72.56172025,1.61373812,45.436
2014,30.217636,12.862807,1.0164195,16.817,76818.33,18.10049606,63.77,10.37696895,8,0.044911215,19.80901767,1.14588302,33.689
2014,34.888822,-6.369028,0.58304476,11.492,49964.83,25.14150348,86.38,54.70986904,2,0.085633599,57.36571687,1.022180722,30.904
2014,9.537499,33.886917,0.51788258,32.957,50271.07,27.12888364,12.86,4.464147786,176,0.028797846,73.56428939,2.161461055,67.772
2014,32.290275,1.373333,0.64047122,11.388,32612.4,25.04399803,91.84,12.8935368,7,0.018340822,181.211545,0.81219297,21.504
2014,27.849332,-13.133897,0.69717134,4.806,27141.02,32.94414802,83.77,61.80239175,15,0.139508914,21.17030495,1.927074111,41.382
2014,18.732207,15.454166,1.0623667,1.907,13940.77,14.51112074,72.52,3.985069886,36,0.030561573,10.87764136,0.298430144,22.372
2014,20.939444,6.611111,1.006358,0.25,1894.81,19.48250173,94.82,36.08944107,68,0.019254992,7.702870076,0.60335527,39.959
2014,20.168331,41.153332,0.52149079,4.913,13228.15,21.50884574,38.56,28.75051095,18,0.042907901,105.4417518,2.574786799,56.423
2014,25.013607,58.595272,0.43391849,14.874,26634.08,24.77265071,25.29,55.30278353,279,0.051497786,30.24028065,2.784316748,68.269
2014,14.550072,47.516231,1.0104592,64.551,442584.82,25.3646396,35.67,46.9897237,13711,0.018635787,103.5670868,0.892027951,57.526
2014,27.953389,53.709807,0.40582648,62.372,78813.84,35.37919865,6.69,42.53176531,1781,0.023458718,46.55060033,3.742286507,76.693
2014,25.48583,42.733883,0.51866076,44.132,57082.01,23.4435739,17.15,35.13080324,467,0.037891477,66.54327561,3.706077274,73.651
2014,21.745275,41.608635,0.34707334,7.67,11362.27,22.82257866,21.19,39.15963521,0,0.014719614,81.97743854,2.46115873,57.284
2014,17.679076,43.915886,0.53057669,19.378,18558.34,22.15636982,23.65,41.97132813,55,0.017309021,69.74742188,3.820708425,46.84
2014,19.145136,51.919438,0.52771721,287.575,539087.65,29.9957896,11.58,30.70577093,6174,0.03189006,124.1442732,2.042235247,60.403
2014,105.318756,61.52401,0.39772145,1557.007,2059241.97,27.93152706,3.3,49.76356825,28518,0.046264815,8.78187755,3.912872026,73.95
2014,19.37439,42.708678,0.45908934,2.199,4594.02,14.30364826,45.95,61.48698885,14,0.045848032,46.23122677,2.8214013,65.471
2014,15.472962,49.817492,0.55680897,101.391,209358.83,33.83935076,14.85,34.52716913,2180,0.052443874,136.30338,2.292411168,73.384
2014,15.2,45.1,0.683026,16.294,58423.98,20.81666671,33.6,34.33635909,259,0.019306928,75.73420413,1.643310504,55.923
2014,24.603189,56.879635,0.66603464,7.421,31386.9,18.938519,40.24,54.43900558,193,0.046631203,32.04046475,1.298232256,67.952
2014,23.881275,55.169438,0.71588247,11.024,48533.66,27.50772382,27.73,34.85395052,254,0.037412747,46.80553871,1.260224492,67.108
2014,6.129583,49.815273,0.94454798,9.936,68804.81,10.81088063,6.85,34.45382721,3144,0.032738377,216.0915299,0.643475507,89.884
2014,24.96676,45.943161,0.57720589,73.019,199712.29,32.57141379,24.31,29.65824061,1255,0.023753395,86.53068063,1.905274082,53.9
2014,14.375416,35.937496,0.65477675,2.358,11626.28,12.98922421,4.48,1.09375,477,0.325493671,1357.99375,2.301447841,94.347
2014,28.369885,47.411631,0.403321,4.866,9510.2,22.34750572,24.31,11.67944039,79,0.014720813,99.51648849,4.479180249,42.496
2014,-8.224454,39.399872,0.81451964,45.747,229901.96,18.93678015,30.46,36.02399853,1332,0.020880051,113.5417704,1.294816364,62.936
2014,21.005859,44.016521,0.52395562,38.965,47062.21,25.23709073,23.25,31.07962497,289,0.011416889,81.5295678,3.602657206,55.583
2014,33.429859,35.126413,1.0106881,6.151,23226.78,9.972871049,9.49,18.69437229,498,0.047365709,127.3804113,1.21817992,67.031
2014,19.699024,48.669026,0.6545158,31.252,101437.05,30.52335052,12.24,39.95386855,454,0.061166728,112.7006864,1.785539899,54
2014,14.995463,46.151241,0.65238194,12.742,49997.19,28.13684658,22.91,61.95630586,0,0.046470742,102.3823237,1.659523345,53.557
2014,31.16558,48.379433,0.44851038,242.655,133503.41,22.81899157,3.5,16.6327746,2992,0.064341221,78.15110739,9.051234721,68.968
2014,21.824312,39.074208,1.0226734,68.655,235458.13,14.11966778,16.41,30.27,1254,0.019244503,84.50281614,1.307706895,77.702
2014,19.503304,47.162494,0.67854499,42.092,141033.84,25.69053886,15.72,22.55023011,1438,0.063985109,108.1138286,1.689443966,70.227
2014,12.56738,41.87194,1.4455579,332.68,2162009.62,20.79842911,17.13,31.25704895,29359,0.022219281,205.5645581,0.815130601,69.272
2014,-59.543198,13.193887,0.68182354,0.903,4696.34,13.84800499,2.33,14.65116279,475,0.018366951,645.3325581,1.367732319,31.328
2014,-61.370976,15.414999,0.61318068,20.995,67179.91,29.76905868,17.28,43.41842269,23,0.023034126,212.8361623,1.306764403,77.67
2014,-83.753428,9.748917,0.82775515,7.383,52016.41,20.61640542,37.62,57.51398355,48,0.101810314,94.87442225,1.092130157,75.941
2014,-77.781167,21.521757,0.6434458,26.359,80656,22.15210276,23.16,30.12497597,190,0.017301635,108.9408383,1.581636456,76.861
2014,-86.241905,15.199999,0.44923964,11.627,19756.49,24.5107788,52.16,57.9690589,0,0.042932892,81.57874698,2.300390555,54.514
2014,-85.207229,12.865416,0.49892464,4.643,11880.43,25.09832913,53.02,32.93712814,2,0.051471405,51.5927871,2.181216,57.7
2014,-88.89653,13.794185,0.62655966,6.527,22593.47,26.013534,23.95,29.48262548,1,0.027103638,299.6875483,1.653151552,68.874
2014,-77.297508,18.109581,0.39749628,7.481,13899.23,18.36515114,11.88,52.96934441,47,0.040330142,257.1138504,2.51102687,54.584
2014,-63.616672,-38.416097,0.64928706,163.846,526319.67,24.27739449,9.79,10.71381852,793,0.024560689,15.59164538,1.861715847,91.377
2014,-75.015152,-9.189967,0.63307041,50.618,200789.36,31.70140393,28.56,57.3168625,103,0.070928655,23.71402422,1.338860983,77.173
2014,-63.588653,-16.290154,0.46509841,20.947,32996.19,27.62549988,15.03,48.22207883,14,0.036322611,10.07752885,2.570976225,68.047
2014,-78.183406,-1.831239,0.53340852,41.782,101726.33,36.77882376,12.18,51.7836286,50,0.042365154,64.25347882,1.853631798,63.261
2014,-55.765835,-32.522779,1.136984,6.199,57236.01,24.70064115,56.7,10.75454234,61,0.088887826,19.378711,1.130116058,94.945
2014,-71.542969,-35.675147,0.76389083,84.273,259405.2,28.90286707,26.95,23.4312928,999,0.131082093,23.78795802,1.578742215,87.303
2014,179.414413,-16.578193,0.67106218,0.898,4857.22,15.01276558,33.17,60.20492611,0,0.070026737,50.11275315,1.486574954,54.216
2014,-172.104629,-13.759029,0.6599713,0.163,796.7,15.20952043,41.24,58.14628975,0,0.070367175,71.29222615,1.535248776,19.149
2014,-175.198242,-21.178986,1.1844934,0.101,439.88,16.10513347,1.7,12.43055556,0,0.05451181,148.0916667,1.247268937,23.328
2014,166.959158,-15.376706,1.0069743,0.344,772.32,7.513672136,31.51,36.28383921,0,0.242324095,22.14331419,0.944069596,24.861
2014,174.885971,-40.900557,0.85630816,32.082,201313.5,21.37759097,28.99,37.39665034,3430,0.070752663,17.15278569,1.245204668,86.281
2015,53.847818,23.424076,0.66215246,213.726,370275.47,43.35424493,0.13,4.467755562,545,0.131075915,125.5547592,3.320795461,85.674
2015,55.923255,21.512583,0.65284925,70.086,78710.79,53.09853524,0,0.009693053,38,0.218061755,13.54370275,4.278761146,81.35
2015,47.576927,40.143105,0.61629856,33.685,53074.37,44.89132034,2.33,13.03953401,499,0.012473987,116.7310768,3.240823584,54.714
2015,69.345116,30.375321,0.5046353,166.759,270556.13,19.09099426,45.88,5.101442507,258,0.069917662,273.6733318,3.015488505,36.026
2015,50.637772,25.930414,0.44533898,32.757,31050.64,40.15386671,0,0.771208226,41,0.036179254,1750.825193,6.557205262,88.999
2015,121.774017,12.879721,1.0437573,110.148,306446.14,30.48195098,30.75,23.52399638,737,0.148921585,345.5457122,1.450447116,46.284
2015,43.356892,42.315407,0.52388225,8.809,14953.95,19.15249742,27.54,40.61591596,124,0.054330796,65.17505861,4.5615636,57.448
2015,66.923684,48.019573,0.55790765,185.172,184388.43,30.85478739,1.72,1.225490314,1797,0.077500459,6.498057562,3.482828613,57.191
2015,127.510093,40.339852,0.50075006,602.884,1465773.25,34.14993567,2.74,65.03155626,238229,0.188154933,523.5255477,0.067351673,81.634
2015,104.990963,12.565679,0.56172319,8.143,18049.95,27.67957211,60.63,50.11794697,4,0.245429267,87.34150804,1.963924221,22.188
2015,51.183884,25.354826,0.51603678,88.811,161739.96,53.20526006,0.05,0,0,0.042599287,210.1456049,3.661608733,98.945
2015,47.481766,29.31166,0.63787297,90.844,114567.3,55.93633334,0.01,0.350729517,0,0.098367824,219.3458474,3.916995076,100
2015,35.862285,33.854721,0.66944493,27.887,49929.34,15.70518464,4.17,13.71749756,161,0.04612224,625.5073314,2.03322976,88.106
2015,101.975766,4.210484,1.0552608,240.434,301354.76,38.4496759,3.41,59.2427941,2352,0.322734965,94.56348501,3.698922493,74.213
